CustomerID,Gender,Age,GeographyLocation,CreditCard,Exited,Date,PaymentMode,Year,Month,Status
CUST11077,Female,63,Sierra Leone,Yes,No,2017-08-26,Credit Card,2017,August,Active
CUST11078,Male,64,Ivory Coast,No,No,2016-12-15,Debit Card,2016,December,Active
CUST11079,Male,69,Sierra Leone,No,No,2017-06-14,UPI,2017,June,Active
CUST11080,Female,47,Guinea,Yes,No,2019-08-28,Debit Card,2019,August,Active
CUST11081,Male,62,Guinea,Yes,No,2019-08-21,Credit Card,2019,August,Active
CUST11082,Male,26,Guinea,Yes,Yes,2016-04-18,Credit Card,2016,April,Inactive
CUST11083,Male,18,Ivory Coast,Yes,No,2017-12-23,Debit Card,2017,December,Active
CUST11084,Female,55,Sierra Leone,Yes,Yes,2017-05-13,Net Banking,2017,May,Inactive
CUST11085,Male,25,Ivory Coast,No,Yes,2016-02-26,Debit Card,2016,February,Inactive
CUST11086,Male,69,Ivory Coast,Yes,Yes,2019-01-23,UPI,2019,January,Inactive
CUST11087,Male,35,Sierra Leone,Yes,Yes,2017-09-25,Credit Card,2017,September,Inactive
CUST11088,Female,44,Ivory Coast,Yes,No,2016-09-10,Debit Card,2016,September,Active
CUST11089,Female,35,Guinea,Yes,No,2018-04-28,Net Banking,2018,April,Active
CUST11090,Male,49,Sierra Leone,Yes,No,2016-05-24,UPI,2016,May,Active
CUST11091,Male,66,Guinea,Yes,No,2018-02-21,Debit Card,2018,February,Active
CUST11092,Female,49,Guinea,No,No,2018-08-23,Net Banking,2018,August,Active
CUST11093,Female,70,Sierra Leone,Yes,Yes,2016-06-16,Net Banking,2016,June,Inactive
CUST11094,Male,65,Guinea,Yes,No,2016-05-18,Credit Card,2016,May,Active
CUST11095,Male,62,Guinea,No,No,2017-01-12,Net Banking,2017,January,Active
CUST11096,Female,71,Guinea,No,No,2016-09-25,Credit Card,2016,September,Active
CUST11097,Female,53,Sierra Leone,Yes,No,2016-12-02,UPI,2016,December,Active
CUST11098,Male,53,Sierra Leone,Yes,No,2018-11-17,UPI,2018,November,Active
CUST11099,Female,38,Sierra Leone,No,No,2017-04-10,Debit Card,2017,April,Active
CUST11100,Male,63,Ivory Coast,Yes,No,2019-03-25,Credit Card,2019,March,Active
CUST11101,Male,49,Guinea,Yes,No,2018-08-01,Net Banking,2018,August,Active
CUST11102,Male,48,Ivory Coast,Yes,No,2018-11-05,Debit Card,2018,November,Active
CUST11103,Female,54,Ivory Coast,No,Yes,2019-04-06,Credit Card,2019,April,Inactive
CUST11104,Male,33,Guinea,Yes,No,2018-07-04,Debit Card,2018,July,Active
CUST11105,Male,63,Sierra Leone,Yes,No,2016-08-18,Credit Card,2016,August,Active
CUST11106,Female,63,Ivory Coast,Yes,No,2017-08-25,Net Banking,2017,August,Active
CUST11107,Female,31,Sierra Leone,No,No,2019-06-09,Debit Card,2019,June,Active
CUST11108,Male,74,Sierra Leone,Yes,Yes,2016-12-18,Net Banking,2016,December,Inactive
CUST11109,Male,41,Guinea,No,Yes,2017-05-28,Debit Card,2017,May,Inactive
CUST11110,Female,42,Ivory Coast,Yes,No,2016-07-23,Net Banking,2016,July,Active
CUST11111,Female,63,Ivory Coast,Yes,No,2019-07-05,Net Banking,2019,July,Active
CUST11112,Female,68,Sierra Leone,No,Yes,2017-01-18,Debit Card,2017,January,Inactive
CUST11113,Male,52,Guinea,Yes,No,2019-10-12,Credit Card,2019,October,Active
CUST11114,Male,34,Ivory Coast,No,No,2016-11-20,Debit Card,2016,November,Active
CUST11115,Male,63,Sierra Leone,No,No,2016-03-10,Credit Card,2016,March,Active
CUST11116,Female,59,Sierra Leone,No,No,2017-07-15,Cash,2017,July,Active
CUST11117,Male,62,Sierra Leone,No,No,2016-06-24,Cash,2016,June,Active
CUST11118,Female,71,Guinea,No,Yes,2017-05-25,Debit Card,2017,May,Inactive
CUST11119,Male,21,Guinea,Yes,No,2019-03-21,Credit Card,2019,March,Active
CUST11120,Female,28,Sierra Leone,Yes,No,2017-12-21,Debit Card,2017,December,Active
CUST11121,Male,64,Sierra Leone,Yes,No,2017-01-27,UPI,2017,January,Active
CUST11122,Male,32,Guinea,Yes,No,2016-09-01,Credit Card,2016,September,Active
CUST11123,Female,47,Sierra Leone,No,No,2019-02-19,Net Banking,2019,February,Active
CUST11124,Female,41,Sierra Leone,Yes,No,2019-04-06,Credit Card,2019,April,Active
CUST11125,Male,19,Guinea,Yes,Yes,2018-07-24,UPI,2018,July,Inactive
CUST11126,Female,60,Sierra Leone,No,No,2016-05-09,UPI,2016,May,Active
CUST11127,Female,51,Sierra Leone,No,No,2017-08-07,Net Banking,2017,August,Active
CUST11128,Male,40,Sierra Leone,No,No,2017-08-31,Net Banking,2017,August,Active
CUST11129,Female,48,Guinea,No,No,2018-11-08,Debit Card,2018,November,Active
CUST11130,Male,54,Guinea,Yes,No,2017-11-03,Net Banking,2017,November,Active
CUST11131,Male,30,Guinea,No,No,2017-05-18,Debit Card,2017,May,Active
CUST11132,Female,50,Ivory Coast,Yes,Yes,2018-01-18,Net Banking,2018,January,Inactive
CUST11133,Female,24,Ivory Coast,No,No,2017-06-25,Cash,2017,June,Active
CUST11134,Male,49,Ivory Coast,Yes,No,2018-09-25,UPI,2018,September,Active
CUST11135,Male,24,Ivory Coast,No,No,2019-02-14,Debit Card,2019,February,Active
CUST11136,Male,59,Guinea,Yes,No,2019-04-28,Cash,2019,April,Active
CUST11137,Male,55,Sierra Leone,Yes,No,2018-06-16,Net Banking,2018,June,Active
CUST11138,Male,69,Guinea,No,No,2016-01-03,Credit Card,2016,January,Active
CUST11139,Male,61,Ivory Coast,No,No,2018-06-20,Net Banking,2018,June,Active
CUST11140,Female,30,Guinea,No,No,2019-09-18,UPI,2019,September,Active
CUST11141,Female,41,Sierra Leone,Yes,No,2019-09-25,Credit Card,2019,September,Active
CUST11142,Female,45,Ivory Coast,Yes,No,2016-06-08,Net Banking,2016,June,Active
CUST11143,Male,49,Sierra Leone,Yes,No,2018-06-13,UPI,2018,June,Active
CUST11144,Female,60,Sierra Leone,Yes,No,2018-04-07,Credit Card,2018,April,Active
CUST11145,Male,35,Sierra Leone,Yes,No,2019-12-09,Net Banking,2019,December,Active
CUST11146,Male,51,Ivory Coast,No,No,2019-07-12,Credit Card,2019,July,Active
CUST11147,Female,65,Guinea,Yes,No,2016-03-07,UPI,2016,March,Active
CUST11148,Male,51,Ivory Coast,No,No,2019-01-23,Net Banking,2019,January,Active
CUST11149,Male,68,Ivory Coast,Yes,No,2017-08-02,Debit Card,2017,August,Active
CUST11150,Male,55,Guinea,Yes,No,2016-08-28,Credit Card,2016,August,Active
CUST11151,Male,18,Guinea,Yes,No,2018-11-06,UPI,2018,November,Active
CUST11152,Male,60,Guinea,No,No,2018-01-18,Debit Card,2018,January,Active
CUST11153,Male,67,Guinea,No,No,2017-02-18,UPI,2017,February,Active
CUST11154,Female,59,Sierra Leone,Yes,No,2016-08-08,Debit Card,2016,August,Active
CUST11155,Male,48,Ivory Coast,Yes,No,2017-12-15,UPI,2017,December,Active
CUST11156,Male,67,Ivory Coast,Yes,No,2017-12-01,Credit Card,2017,December,Active
CUST11157,Male,18,Ivory Coast,No,No,2018-05-13,Credit Card,2018,May,Active
CUST11158,Male,68,Guinea,No,No,2018-11-29,Debit Card,2018,November,Active
CUST11159,Female,33,Ivory Coast,Yes,No,2019-02-28,Credit Card,2019,February,Active
CUST11160,Female,56,Sierra Leone,Yes,No,2017-11-20,Debit Card,2017,November,Active
CUST11161,Male,32,Ivory Coast,Yes,No,2019-02-26,Debit Card,2019,February,Active
CUST11162,Male,50,Ivory Coast,Yes,No,2016-07-10,Credit Card,2016,July,Active
CUST11163,Male,40,Sierra Leone,Yes,No,2017-02-28,Debit Card,2017,February,Active
CUST11164,Female,70,Sierra Leone,Yes,No,2017-03-31,Credit Card,2017,March,Active
CUST11165,Female,58,Ivory Coast,Yes,No,2018-03-21,UPI,2018,March,Active
CUST11166,Female,51,Guinea,Yes,Yes,2019-06-02,Debit Card,2019,June,Inactive
CUST11167,Female,34,Guinea,Yes,No,2019-04-13,Cash,2019,April,Active
CUST11168,Male,42,Ivory Coast,Yes,No,2019-09-01,Debit Card,2019,September,Active
CUST11169,Female,73,Ivory Coast,Yes,No,2019-04-15,Debit Card,2019,April,Active
CUST11170,Female,59,Ivory Coast,Yes,No,2019-01-21,Debit Card,2019,January,Active
CUST11171,Male,23,Ivory Coast,Yes,No,2019-07-18,Credit Card,2019,July,Active
CUST11172,Male,48,Guinea,Yes,No,2018-06-11,UPI,2018,June,Active
CUST11173,Female,22,Ivory Coast,No,No,2017-08-28,Credit Card,2017,August,Active
CUST11174,Female,57,Sierra Leone,No,No,2017-03-09,Credit Card,2017,March,Active
CUST11175,Female,57,Guinea,Yes,Yes,2018-01-17,Credit Card,2018,January,Inactive
CUST11176,Female,47,Guinea,Yes,No,2019-02-21,Cash,2019,February,Active
CUST11177,Male,22,Sierra Leone,No,No,2017-12-25,UPI,2017,December,Active
CUST11178,Male,29,Ivory Coast,No,No,2017-10-30,Credit Card,2017,October,Active
CUST11179,Female,24,Ivory Coast,Yes,Yes,2018-07-13,Debit Card,2018,July,Inactive
CUST11180,Female,62,Ivory Coast,Yes,No,2016-03-20,Debit Card,2016,March,Active
CUST11181,Female,30,Ivory Coast,No,No,2017-01-05,Credit Card,2017,January,Active
CUST11182,Female,66,Ivory Coast,Yes,No,2019-01-23,Debit Card,2019,January,Active
CUST11183,Female,21,Sierra Leone,No,Yes,2019-04-27,Credit Card,2019,April,Inactive
CUST11184,Male,67,Ivory Coast,Yes,No,2018-05-14,Debit Card,2018,May,Active
CUST11185,Male,59,Sierra Leone,No,No,2016-05-01,Credit Card,2016,May,Active
CUST11186,Male,20,Sierra Leone,Yes,Yes,2018-04-13,Net Banking,2018,April,Inactive
CUST11187,Female,29,Sierra Leone,Yes,No,2018-12-03,Credit Card,2018,December,Active
CUST11188,Female,18,Ivory Coast,No,Yes,2016-09-16,Net Banking,2016,September,Inactive
CUST11189,Male,44,Ivory Coast,Yes,No,2018-03-17,Net Banking,2018,March,Active
CUST11190,Male,60,Guinea,Yes,No,2019-04-26,Net Banking,2019,April,Active
CUST11191,Female,67,Guinea,No,No,2018-03-27,Debit Card,2018,March,Active
CUST11192,Male,30,Sierra Leone,Yes,No,2016-09-17,Credit Card,2016,September,Active
CUST11193,Female,34,Guinea,Yes,No,2017-07-10,Credit Card,2017,July,Active
CUST11194,Female,25,Sierra Leone,Yes,Yes,2018-12-19,Debit Card,2018,December,Inactive
CUST11195,Male,49,Guinea,Yes,No,2019-07-11,UPI,2019,July,Active
CUST11196,Male,37,Ivory Coast,No,No,2017-07-01,Net Banking,2017,July,Active
CUST11197,Male,68,Ivory Coast,No,No,2018-07-25,Credit Card,2018,July,Active
CUST11198,Female,34,Sierra Leone,Yes,No,2018-10-30,Net Banking,2018,October,Active
CUST11199,Female,51,Sierra Leone,Yes,No,2018-03-14,Net Banking,2018,March,Active
CUST11200,Male,52,Ivory Coast,Yes,No,2016-04-12,Credit Card,2016,April,Active
CUST11201,Female,52,Ivory Coast,No,Yes,2018-06-28,UPI,2018,June,Inactive
CUST11202,Female,55,Ivory Coast,No,No,2018-04-23,UPI,2018,April,Active
CUST11203,Female,59,Guinea,No,Yes,2019-02-08,Credit Card,2019,February,Inactive
CUST11204,Male,41,Guinea,No,No,2018-02-23,Net Banking,2018,February,Active
CUST11205,Female,71,Guinea,Yes,No,2017-06-16,Debit Card,2017,June,Active
CUST11206,Male,35,Guinea,Yes,No,2017-05-15,Credit Card,2017,May,Active
CUST11207,Male,67,Sierra Leone,Yes,Yes,2019-05-13,UPI,2019,May,Inactive
CUST11208,Female,63,Sierra Leone,Yes,No,2016-04-06,UPI,2016,April,Active
CUST11209,Male,65,Guinea,Yes,No,2018-04-01,Debit Card,2018,April,Active
CUST11210,Female,56,Sierra Leone,No,No,2017-01-31,Debit Card,2017,January,Active
CUST11211,Male,50,Guinea,Yes,No,2017-07-15,Debit Card,2017,July,Active
CUST11212,Male,66,Guinea,Yes,No,2017-05-10,Credit Card,2017,May,Active
CUST11213,Female,40,Ivory Coast,Yes,Yes,2019-10-19,Credit Card,2019,October,Inactive
CUST11214,Male,42,Guinea,No,No,2016-09-13,UPI,2016,September,Active
CUST11215,Male,54,Sierra Leone,Yes,No,2016-07-23,UPI,2016,July,Active
CUST11216,Male,44,Guinea,Yes,Yes,2019-09-27,Net Banking,2019,September,Inactive
CUST11217,Female,18,Ivory Coast,Yes,No,2017-05-13,Credit Card,2017,May,Active
CUST11218,Female,38,Sierra Leone,No,Yes,2016-07-10,UPI,2016,July,Inactive
CUST11219,Male,66,Ivory Coast,Yes,No,2019-02-21,Cash,2019,February,Active
CUST11220,Male,27,Guinea,No,Yes,2019-02-23,UPI,2019,February,Inactive
CUST11221,Male,48,Guinea,Yes,No,2016-07-11,Debit Card,2016,July,Active
CUST11222,Female,61,Guinea,No,No,2016-08-25,Debit Card,2016,August,Active
CUST11223,Female,42,Guinea,No,No,2019-06-25,UPI,2019,June,Active
CUST11224,Male,37,Sierra Leone,Yes,Yes,2016-08-12,Credit Card,2016,August,Inactive
CUST11225,Female,74,Guinea,Yes,No,2019-04-27,Credit Card,2019,April,Active
CUST11226,Female,19,Ivory Coast,Yes,No,2018-02-11,UPI,2018,February,Active
CUST11227,Female,72,Sierra Leone,No,No,2019-05-30,Credit Card,2019,May,Active
CUST11228,Female,65,Sierra Leone,Yes,No,2018-08-22,UPI,2018,August,Active
CUST11229,Male,32,Sierra Leone,Yes,Yes,2017-09-10,Net Banking,2017,September,Inactive
CUST11230,Female,45,Ivory Coast,Yes,No,2019-01-18,Net Banking,2019,January,Active
CUST11231,Female,30,Ivory Coast,No,No,2019-11-27,UPI,2019,November,Active
CUST11232,Male,67,Ivory Coast,Yes,No,2016-02-26,Credit Card,2016,February,Active
CUST11233,Male,69,Ivory Coast,Yes,No,2017-06-03,Net Banking,2017,June,Active
CUST11234,Female,71,Guinea,Yes,No,2019-11-26,Net Banking,2019,November,Active
CUST11235,Female,31,Guinea,Yes,Yes,2018-05-22,Debit Card,2018,May,Inactive
CUST11236,Male,67,Ivory Coast,Yes,No,2017-01-29,Credit Card,2017,January,Active
CUST11237,Male,19,Ivory Coast,No,Yes,2018-08-15,UPI,2018,August,Inactive
CUST11238,Male,51,Guinea,Yes,No,2016-06-06,Credit Card,2016,June,Active
CUST11239,Female,52,Guinea,Yes,No,2016-05-06,Debit Card,2016,May,Active
CUST11240,Female,54,Ivory Coast,Yes,No,2018-09-10,Credit Card,2018,September,Active
CUST11241,Male,42,Sierra Leone,No,Yes,2016-08-24,Cash,2016,August,Inactive
CUST11242,Female,65,Sierra Leone,Yes,No,2016-11-28,Credit Card,2016,November,Active
CUST11243,Male,71,Ivory Coast,No,Yes,2018-11-25,UPI,2018,November,Inactive
CUST11244,Female,32,Sierra Leone,Yes,No,2017-09-16,Credit Card,2017,September,Active
CUST11245,Male,29,Guinea,Yes,No,2019-03-24,Credit Card,2019,March,Active
CUST11246,Male,26,Sierra Leone,No,Yes,2018-06-28,Debit Card,2018,June,Inactive
CUST11247,Female,48,Ivory Coast,Yes,No,2016-04-27,UPI,2016,April,Active
CUST11248,Female,31,Sierra Leone,No,No,2019-09-07,Net Banking,2019,September,Active
CUST11249,Female,46,Sierra Leone,No,No,2019-07-14,UPI,2019,July,Active
CUST11250,Female,70,Sierra Leone,Yes,No,2019-10-17,Credit Card,2019,October,Active
CUST11251,Female,65,Guinea,Yes,No,2017-04-29,Cash,2017,April,Active
CUST11252,Female,60,Guinea,Yes,No,2018-03-26,Credit Card,2018,March,Active
CUST11253,Male,55,Guinea,No,No,2019-06-07,Net Banking,2019,June,Active
CUST11254,Female,59,Ivory Coast,Yes,Yes,2017-02-24,Credit Card,2017,February,Inactive
CUST11255,Male,25,Sierra Leone,Yes,No,2019-11-21,UPI,2019,November,Active
CUST11256,Male,65,Guinea,Yes,Yes,2018-03-20,UPI,2018,March,Inactive
CUST11257,Female,20,Guinea,No,Yes,2017-02-14,Net Banking,2017,February,Inactive
CUST11258,Male,19,Sierra Leone,Yes,No,2016-11-17,Debit Card,2016,November,Active
CUST11259,Male,33,Ivory Coast,Yes,Yes,2016-10-29,UPI,2016,October,Inactive
CUST11260,Female,36,Sierra Leone,Yes,Yes,2018-04-23,UPI,2018,April,Inactive
CUST11261,Female,47,Ivory Coast,No,No,2017-06-07,Net Banking,2017,June,Active
CUST11262,Female,58,Sierra Leone,Yes,No,2017-03-26,UPI,2017,March,Active
CUST11263,Male,33,Guinea,Yes,Yes,2017-06-21,Net Banking,2017,June,Inactive
CUST11264,Female,48,Guinea,Yes,No,2017-02-14,Net Banking,2017,February,Active
CUST11265,Female,71,Guinea,Yes,No,2016-04-18,Net Banking,2016,April,Active
CUST11266,Female,45,Ivory Coast,Yes,No,2019-04-01,Debit Card,2019,April,Active
CUST11267,Female,21,Sierra Leone,Yes,No,2018-11-02,Net Banking,2018,November,Active
CUST11268,Male,27,Ivory Coast,Yes,No,2019-02-24,Net Banking,2019,February,Active
CUST11269,Female,68,Guinea,Yes,No,2018-01-27,Net Banking,2018,January,Active
CUST11270,Male,62,Ivory Coast,Yes,No,2018-04-03,UPI,2018,April,Active
CUST11271,Female,35,Ivory Coast,Yes,No,2017-03-28,Debit Card,2017,March,Active
CUST11272,Male,64,Ivory Coast,No,No,2016-06-19,Debit Card,2016,June,Active
CUST11273,Male,49,Sierra Leone,Yes,No,2019-05-17,Credit Card,2019,May,Active
CUST11274,Male,47,Ivory Coast,Yes,No,2018-01-31,Debit Card,2018,January,Active
CUST11275,Female,53,Ivory Coast,Yes,No,2016-12-04,Credit Card,2016,December,Active
CUST11276,Male,26,Ivory Coast,Yes,No,2016-02-28,Net Banking,2016,February,Active
CUST11277,Female,53,Guinea,No,No,2017-05-21,UPI,2017,May,Active
CUST11278,Female,46,Guinea,Yes,No,2019-07-15,Net Banking,2019,July,Active
CUST11279,Female,33,Sierra Leone,Yes,No,2017-04-24,Debit Card,2017,April,Active
CUST11280,Female,45,Guinea,No,Yes,2017-10-30,Debit Card,2017,October,Inactive
CUST11281,Female,38,Sierra Leone,No,No,2018-08-02,Net Banking,2018,August,Active
CUST11282,Male,64,Guinea,No,No,2018-10-20,Net Banking,2018,October,Active
CUST11283,Female,73,Sierra Leone,Yes,No,2017-03-23,UPI,2017,March,Active
CUST11284,Male,19,Sierra Leone,Yes,No,2018-06-01,UPI,2018,June,Active
CUST11285,Male,63,Sierra Leone,No,No,2019-03-03,Debit Card,2019,March,Active
CUST11286,Male,52,Guinea,No,No,2016-07-31,Credit Card,2016,July,Active
CUST11287,Male,71,Ivory Coast,Yes,No,2016-04-08,Credit Card,2016,April,Active
CUST11288,Male,45,Guinea,No,No,2019-07-18,Debit Card,2019,July,Active
CUST11289,Male,72,Ivory Coast,Yes,Yes,2017-10-19,Debit Card,2017,October,Inactive
CUST11290,Male,53,Guinea,Yes,No,2018-12-08,Credit Card,2018,December,Active
CUST11291,Female,48,Ivory Coast,Yes,No,2016-06-23,Debit Card,2016,June,Active
CUST11292,Male,50,Guinea,Yes,No,2018-06-19,Credit Card,2018,June,Active
CUST11293,Female,40,Sierra Leone,Yes,No,2018-03-15,Credit Card,2018,March,Active
CUST11294,Male,58,Sierra Leone,Yes,No,2017-05-03,Net Banking,2017,May,Active
CUST11295,Male,34,Sierra Leone,Yes,No,2018-10-26,Cash,2018,October,Active
CUST11296,Male,63,Ivory Coast,Yes,No,2017-07-07,Credit Card,2017,July,Active
CUST11297,Male,66,Ivory Coast,Yes,Yes,2019-08-23,Debit Card,2019,August,Inactive
CUST11298,Female,18,Sierra Leone,No,No,2017-06-11,Debit Card,2017,June,Active
CUST11299,Female,59,Ivory Coast,Yes,No,2017-12-28,Credit Card,2017,December,Active
CUST11300,Female,40,Sierra Leone,No,No,2016-03-13,Credit Card,2016,March,Active
CUST11301,Male,65,Guinea,Yes,No,2016-03-07,Credit Card,2016,March,Active
CUST11302,Male,44,Ivory Coast,No,No,2017-08-15,UPI,2017,August,Active
CUST11303,Male,42,Ivory Coast,Yes,No,2016-01-27,Net Banking,2016,January,Active
CUST11304,Female,49,Guinea,No,No,2019-12-20,Credit Card,2019,December,Active
CUST11305,Male,36,Ivory Coast,Yes,No,2017-07-29,Credit Card,2017,July,Active
CUST11306,Female,41,Ivory Coast,Yes,No,2017-03-09,Net Banking,2017,March,Active
CUST11307,Female,74,Ivory Coast,Yes,No,2019-11-15,Net Banking,2019,November,Active
CUST11308,Male,20,Guinea,No,No,2019-09-14,Credit Card,2019,September,Active
CUST11309,Male,29,Sierra Leone,No,No,2016-02-25,Debit Card,2016,February,Active
CUST11310,Female,52,Sierra Leone,Yes,No,2016-09-23,Credit Card,2016,September,Active
CUST11311,Female,32,Guinea,Yes,No,2019-11-17,Credit Card,2019,November,Active
CUST11312,Female,34,Guinea,No,No,2018-02-07,Debit Card,2018,February,Active
CUST11313,Male,67,Guinea,No,Yes,2019-04-17,Debit Card,2019,April,Inactive
CUST11314,Male,49,Sierra Leone,Yes,Yes,2017-07-02,Net Banking,2017,July,Inactive
CUST11315,Male,24,Guinea,No,No,2016-04-10,Debit Card,2016,April,Active
CUST11316,Male,36,Sierra Leone,Yes,No,2017-10-06,Cash,2017,October,Active
CUST11317,Male,24,Guinea,No,Yes,2019-05-12,Net Banking,2019,May,Inactive
CUST11318,Male,22,Ivory Coast,No,No,2019-07-24,UPI,2019,July,Active
CUST11319,Female,57,Sierra Leone,Yes,No,2017-04-12,UPI,2017,April,Active
CUST11320,Female,38,Sierra Leone,Yes,Yes,2016-01-23,UPI,2016,January,Inactive
CUST11321,Female,65,Guinea,Yes,No,2017-11-27,Credit Card,2017,November,Active
CUST11322,Male,65,Ivory Coast,Yes,No,2016-11-22,Debit Card,2016,November,Active
CUST11323,Female,68,Sierra Leone,No,Yes,2017-07-30,Credit Card,2017,July,Inactive
CUST11324,Male,74,Guinea,No,No,2018-07-09,Debit Card,2018,July,Active
CUST11325,Male,64,Ivory Coast,Yes,No,2017-10-20,Credit Card,2017,October,Active
CUST11326,Female,24,Sierra Leone,No,Yes,2017-06-20,Credit Card,2017,June,Inactive
CUST11327,Male,54,Guinea,Yes,Yes,2017-01-14,UPI,2017,January,Inactive
CUST11328,Female,40,Ivory Coast,No,No,2018-04-29,Net Banking,2018,April,Active
CUST11329,Female,28,Sierra Leone,No,No,2016-05-05,Cash,2016,May,Active
CUST11330,Male,27,Sierra Leone,No,Yes,2017-03-17,Debit Card,2017,March,Inactive
CUST11331,Female,74,Ivory Coast,Yes,No,2018-04-08,Debit Card,2018,April,Active
CUST11332,Female,38,Guinea,Yes,No,2016-02-13,Credit Card,2016,February,Active
CUST11333,Female,72,Guinea,Yes,No,2017-10-22,Debit Card,2017,October,Active
CUST11334,Female,58,Ivory Coast,Yes,No,2019-10-14,Debit Card,2019,October,Active
CUST11335,Male,50,Sierra Leone,Yes,Yes,2016-07-17,Cash,2016,July,Inactive
CUST11336,Female,37,Ivory Coast,No,No,2017-10-14,Credit Card,2017,October,Active
CUST11337,Female,50,Ivory Coast,Yes,No,2016-11-03,Credit Card,2016,November,Active
CUST11338,Female,57,Ivory Coast,Yes,No,2019-10-12,Credit Card,2019,October,Active
CUST11339,Male,52,Sierra Leone,Yes,No,2019-01-17,UPI,2019,January,Active
CUST11340,Female,51,Ivory Coast,Yes,No,2019-04-12,Net Banking,2019,April,Active
CUST11341,Male,53,Ivory Coast,Yes,No,2019-10-20,UPI,2019,October,Active
CUST11342,Female,44,Sierra Leone,Yes,No,2017-04-18,Debit Card,2017,April,Active
CUST11343,Female,36,Sierra Leone,Yes,No,2016-08-23,Net Banking,2016,August,Active
CUST11344,Female,60,Ivory Coast,Yes,No,2016-08-12,Net Banking,2016,August,Active
CUST11345,Male,22,Guinea,Yes,No,2016-12-25,Debit Card,2016,December,Active
CUST11346,Male,46,Ivory Coast,Yes,No,2017-02-27,Net Banking,2017,February,Active
CUST11347,Male,73,Sierra Leone,No,No,2018-10-11,Net Banking,2018,October,Active
CUST11348,Male,27,Sierra Leone,No,Yes,2018-12-13,Credit Card,2018,December,Inactive
CUST11349,Male,73,Sierra Leone,Yes,No,2017-10-28,Credit Card,2017,October,Active
CUST11350,Male,72,Guinea,Yes,No,2016-11-30,Credit Card,2016,November,Active
CUST11351,Female,57,Sierra Leone,No,No,2018-06-17,Net Banking,2018,June,Active
CUST11352,Male,30,Guinea,Yes,No,2017-08-27,Net Banking,2017,August,Active
CUST11353,Female,46,Sierra Leone,Yes,No,2016-04-04,Debit Card,2016,April,Active
CUST11354,Male,22,Sierra Leone,Yes,No,2016-11-10,Credit Card,2016,November,Active
CUST11355,Male,29,Ivory Coast,No,No,2017-05-02,Debit Card,2017,May,Active
CUST11356,Male,30,Guinea,No,No,2019-10-30,Credit Card,2019,October,Active
CUST11357,Female,39,Ivory Coast,Yes,No,2018-06-06,Net Banking,2018,June,Active
CUST11358,Male,57,Guinea,Yes,No,2018-11-07,UPI,2018,November,Active
CUST11359,Male,32,Sierra Leone,Yes,No,2017-10-25,Debit Card,2017,October,Active
CUST11360,Female,30,Sierra Leone,No,Yes,2018-04-08,Credit Card,2018,April,Inactive
CUST11361,Female,18,Guinea,No,No,2017-09-28,UPI,2017,September,Active
CUST11362,Female,71,Ivory Coast,Yes,No,2018-06-04,Debit Card,2018,June,Active
CUST11363,Female,55,Guinea,No,Yes,2018-08-10,Net Banking,2018,August,Inactive
CUST11364,Male,60,Guinea,Yes,No,2017-11-17,Credit Card,2017,November,Active
CUST11365,Female,62,Guinea,Yes,Yes,2016-08-08,Net Banking,2016,August,Inactive
CUST11366,Male,70,Sierra Leone,Yes,No,2018-05-29,Debit Card,2018,May,Active
CUST11367,Male,69,Guinea,Yes,No,2019-12-15,Debit Card,2019,December,Active
CUST11368,Female,18,Sierra Leone,Yes,No,2016-02-06,UPI,2016,February,Active
CUST11369,Male,28,Ivory Coast,No,No,2019-09-14,Debit Card,2019,September,Active
CUST11370,Female,60,Sierra Leone,Yes,No,2019-03-12,Credit Card,2019,March,Active
CUST11371,Male,57,Ivory Coast,Yes,Yes,2018-08-29,Cash,2018,August,Inactive
CUST11372,Female,39,Ivory Coast,Yes,No,2019-10-27,Credit Card,2019,October,Active
CUST11373,Female,52,Ivory Coast,Yes,No,2019-08-19,Debit Card,2019,August,Active
CUST11374,Female,68,Sierra Leone,Yes,Yes,2018-10-20,Net Banking,2018,October,Inactive
CUST11375,Female,61,Guinea,Yes,Yes,2016-07-23,UPI,2016,July,Inactive
CUST11376,Female,23,Sierra Leone,Yes,No,2016-09-27,Net Banking,2016,September,Active
CUST11377,Female,45,Ivory Coast,Yes,No,2016-06-30,UPI,2016,June,Active
CUST11378,Male,48,Guinea,Yes,No,2017-09-22,UPI,2017,September,Active
CUST11379,Male,72,Sierra Leone,Yes,No,2017-07-27,Credit Card,2017,July,Active
CUST11380,Male,25,Ivory Coast,Yes,No,2016-10-07,Net Banking,2016,October,Active
CUST11381,Female,22,Ivory Coast,Yes,Yes,2018-11-01,Net Banking,2018,November,Inactive
CUST11382,Male,59,Guinea,Yes,No,2019-07-12,Credit Card,2019,July,Active
CUST11383,Female,71,Sierra Leone,No,Yes,2017-09-28,Credit Card,2017,September,Inactive
CUST11384,Male,65,Guinea,No,No,2018-05-07,UPI,2018,May,Active
CUST11385,Male,61,Guinea,No,No,2016-10-19,Cash,2016,October,Active
CUST11386,Female,34,Guinea,Yes,No,2016-05-16,Net Banking,2016,May,Active
CUST11387,Male,55,Guinea,Yes,No,2016-07-15,Net Banking,2016,July,Active
CUST11388,Male,26,Sierra Leone,No,No,2017-03-30,Credit Card,2017,March,Active
